theta_deg,response_magnitude,response_magnitude_std
30.000000,9.83656771675842645e-02,2.57962592410525056e-05
30.500000,9.83917474747168508e-02,2.89554027330729002e-05
31.000000,9.84267593237450611e-02,1.55255865351231112e-05
31.500000,9.84518731735180841e-02,1.26907989777488962e-05
32.000000,9.84709788392822416e-02,2.06993197979945258e-05
32.500000,9.85011377698628982e-02,8.63065362928826611e-06
33.000000,9.85023801957414513e-02,1.80326374297877653e-05
33.500000,9.85334276509021029e-02,2.02993554072876521e-05
34.000000,9.85504813940334262e-02,2.29441968760620491e-05
34.500000,9.85715906722362395e-02,2.34602313785760268e-05
35.000000,9.85714524312651386e-02,5.96728643545495102e-05
35.500000,9.86142234512168009e-02,3.61921440995797503e-05
36.000000,9.86256999748088004e-02,4.38836417985989256e-05
36.500000,9.86463144320747914e-02,5.48928699362924519e-05
37.000000,9.86928646701868556e-02,1.35783340258855062e-05
37.500000,9.87061840784790867e-02,3.58189330845394248e-05
38.000000,9.87327936924976834e-02,2.76040023046165690e-05
38.500000,9.87581099079938990e-02,1.87830174563392505e-05
39.000000,9.87035388243413941e-02,9.60302914899194418e-05
39.500000,9.87988519828701950e-02,2.25937184816719968e-05
40.000000,9.88230289134739703e-02,6.42103322004613601e-06
40.500000,9.88307364089934526e-02,3.74636296697900470e-05
41.000000,9.88171138223242485e-02,7.18623837669422671e-05
41.500000,9.88782053430386498e-02,9.77516398638561475e-06
42.000000,9.88758610747671046e-02,4.82324457653733390e-05
42.500000,9.88958281867476779e-02,4.30113865503830369e-05
43.000000,9.89279284693586336e-02,5.58184596391133169e-06
43.500000,9.89058971886733612e-02,4.24056385719957012e-05
44.000000,9.89513744014515612e-02,1.52374577009871827e-05
44.500000,9.89638077971263797e-02,1.07585616879793067e-05
45.000000,1.01625255416115085e-01,2.19374686445822294e-04
45.500000,9.94792383255122675e-02,3.38286236672461583e-05
46.000000,9.93372764806198932e-02,4.54220225758843787e-05
46.500000,9.92184629773465165e-02,2.96927068483914840e-05
47.000000,9.90805711224279351e-02,4.59372724814191324e-05
47.500000,9.89732525925315354e-02,1.42722934567518761e-05
48.000000,9.88474841973081830e-02,2.80673504242856489e-05
48.500000,9.87356689545464405e-02,5.55115406921908299e-06
49.000000,9.86081467647661053e-02,4.26708343858108811e-05
49.500000,9.84563290343592468e-02,8.45335504279127743e-05
50.000000,9.84046281645388488e-02,4.37187710415240449e-06
50.500000,9.82486773066872238e-02,8.14827421402527114e-05
51.000000,9.81762111194698639e-02,5.44301518563165558e-05
51.500000,9.81002866886756808e-02,1.03599267057902490e-05
52.000000,9.79764096555338915e-02,6.13595538133897262e-05
52.500000,9.78665788535250242e-02,7.74866663430930991e-05
53.000000,9.77989208221410333e-02,5.66119151785895449e-05
53.500000,9.77356358511291823e-02,1.36905673971349451e-05
54.000000,9.76259742567960470e-02,5.94466569195413537e-05
54.500000,9.75312414189741239e-02,7.30232383611500405e-05
55.000000,9.74895100362048739e-02,2.36772538813871052e-05
55.500000,9.74127651267455291e-02,2.67916317471674215e-05
56.000000,9.73426004119690713e-02,1.91124034186468491e-05
56.500000,9.72282822450835499e-02,6.51826449186738576e-05
57.000000,9.71989273416194316e-02,3.43249518440377305e-05
57.500000,9.71230216869653773e-02,5.08704620910187618e-05
58.000000,9.70747911738786412e-02,2.77031901814260804e-05
58.500000,9.69961508434186992e-02,5.81275230379011990e-05
59.000000,9.69310670501385974e-02,6.66506177567711597e-05
59.500000,9.68890211854111782e-02,5.21403066618898706e-05
60.000000,9.68505933785513418e-02,2.71968026902957030e-05
60.500000,9.67893814635585881e-02,3.99289313183133363e-05
61.000000,9.67487381433881216e-02,3.63675245110423119e-05
61.500000,9.66885356869358059e-02,3.95329544108308101e-05
62.000000,9.66623201673706134e-02,3.17972618446598536e-05
62.500000,9.66136255188735082e-02,4.66841988888321772e-05
63.000000,9.65631003392260073e-02,4.66734071235619123e-05
63.500000,9.65387340277148731e-02,3.54262743839358967e-05
64.000000,9.64927126899360471e-02,4.81560091725937803e-05
64.500000,9.64716579311526573e-02,4.82583275464355086e-05
65.000000,9.64514582642639756e-02,3.31383507471081699e-05
65.500000,9.64172812895025266e-02,2.74816676620656963e-05
66.000000,9.63840248917314929e-02,5.47833376714330043e-05
66.500000,9.63826248246094641e-02,1.67374600197368680e-05
67.000000,9.63318419240240253e-02,6.48030739412681434e-05
67.500000,9.63203698563980248e-02,3.17214744043732173e-05
68.000000,9.63239438332718356e-02,1.46384692934228050e-05
68.500000,9.63052662878603055e-02,2.98979480881962910e-05
69.000000,9.62751572092561958e-02,4.92133292541281644e-05
